pod,namespace,service,window_end,error_rate,log_volume,unique_error_types,cpu_millicores,memory_mi,error_rate_delta,log_volume_delta
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:15:43Z,0.0,54,0,1.58,34.25,0.0,-9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:16:50Z,0.0,60,0,0.67,32.44,0.0,-3
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:16:50Z,0.0,48,0,1.03,33.86,0.0,18
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:16:50Z,0.0,80,0,1.34,34.39,0.0,5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:16:50Z,0.0,81,0,0.83,27.61,0.0,10
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:16:50Z,0.0,75,0,0.88,35.59,0.0,10
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:16:50Z,0.0,31,0,1.21,26.65,0.0,2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:16:50Z,0.0,45,0,1.28,34.25,0.0,-9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:17:57Z,0.0,62,0,0.7,32.44,0.0,2
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:17:57Z,0.0,33,0,1.17,33.87,0.0,-15
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:17:57Z,0.0,70,0,1.18,34.38,0.0,-10
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:17:57Z,0.0,70,0,0.82,27.61,0.0,-11
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:17:57Z,0.0,70,0,1.16,35.59,0.0,-5
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:17:57Z,0.0,28,0,1.27,26.65,0.0,-3
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:17:57Z,0.0,48,0,1.21,34.25,0.0,3
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:19:03Z,0.0,82,0,0.76,32.43,0.0,20
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:19:03Z,0.0,54,0,0.94,33.87,0.0,21
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:19:03Z,0.0,95,0,1.22,34.38,0.0,25
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:19:03Z,0.0,81,0,0.78,27.61,0.0,11
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:19:03Z,0.0,95,0,1.07,35.59,0.0,25
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:19:03Z,0.0,38,0,1.2,26.64,0.0,10
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:19:03Z,0.0,60,0,1.35,34.25,0.0,12
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:20:10Z,0.0,70,0,1.01,32.43,0.0,-12
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:20:10Z,0.0,39,0,1.46,33.88,0.0,-15
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:20:10Z,0.0,80,0,1.34,34.39,0.0,-15
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:20:10Z,0.0,63,0,0.8,27.61,0.0,-18
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:20:10Z,0.0,60,0,1.45,35.59,0.0,-35
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:20:10Z,0.0,28,0,1.53,26.65,0.0,-10
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:20:10Z,0.0,45,0,1.35,34.25,0.0,-15
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:21:17Z,0.0,52,0,0.87,32.43,0.0,-18
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:21:17Z,0.0,39,0,1.31,33.88,0.0,0
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:21:17Z,0.0,70,0,1.39,34.39,0.0,-10
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:21:17Z,0.0,79,0,0.74,27.61,0.0,16
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:21:17Z,0.0,65,0,0.94,35.59,0.0,5
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:21:17Z,0.0,28,0,1.26,26.64,0.0,0
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:21:17Z,0.0,42,0,1.04,34.25,0.0,-3
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:22:23Z,0.0,71,0,0.55,32.43,0.0,19
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:22:23Z,0.0,30,0,0.96,33.88,0.0,-9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:22:23Z,0.0,45,0,0.94,34.38,0.0,-25
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:22:23Z,0.0,54,0,0.88,27.61,0.0,-25
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:22:23Z,0.0,80,0,1.18,35.59,0.0,15
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:22:23Z,0.0,25,0,1.13,26.64,0.0,-3
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:22:23Z,0.0,45,0,1.18,34.25,0.0,3
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:23:30Z,0.0,81,0,0.83,32.43,0.0,10
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:23:30Z,0.0,57,0,0.87,33.88,0.0,27
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:23:30Z,0.0,75,0,0.98,34.38,0.0,30
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:23:30Z,0.0,66,0,0.52,27.61,0.0,12
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:23:30Z,0.0,90,0,1.03,35.59,0.0,10
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:23:30Z,0.0,33,0,1.05,26.65,0.0,8
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:23:30Z,0.0,42,0,1.13,34.25,0.0,-3
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:24:37Z,0.0,52,0,0.9,32.43,0.0,-29
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:24:37Z,0.0,45,0,1.52,33.88,0.0,-12
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:24:37Z,0.0,80,0,1.32,34.39,0.0,5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:24:37Z,0.0,90,0,0.84,27.61,0.0,24
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:24:37Z,0.0,80,0,1.41,35.59,0.0,-10
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:24:37Z,0.0,32,0,1.4,26.65,0.0,-1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:24:37Z,0.0,51,0,1.23,34.25,0.0,9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:25:43Z,0.0,71,0,0.64,32.43,0.0,19
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:25:43Z,0.0,51,0,1.39,33.88,0.0,6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:25:43Z,0.0,65,0,1.07,34.38,0.0,-15
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:25:43Z,0.0,71,0,1.09,27.61,0.0,-19
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:25:43Z,0.0,90,0,1.59,35.59,0.0,10
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:25:43Z,0.0,31,0,1.41,26.65,0.0,-1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:25:43Z,0.0,42,0,1.27,34.25,0.0,-9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:26:50Z,0.0,67,0,0.88,32.43,0.0,-4
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:26:50Z,0.0,45,0,1.56,33.88,0.0,-6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:26:50Z,0.0,75,0,1.21,34.38,0.0,10
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:26:50Z,0.0,70,0,0.8,27.61,0.0,-1
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:26:50Z,0.0,75,0,1.41,35.59,0.0,-15
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:26:50Z,0.0,30,0,1.39,26.65,0.0,-1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:26:50Z,0.0,45,0,1.08,34.25,0.0,3
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:27:57Z,0.0,74,0,0.67,32.43,0.0,7
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:27:57Z,0.0,36,0,1.04,33.88,0.0,-9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:27:57Z,0.0,50,0,1.07,34.38,0.0,-25
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:27:57Z,0.0,60,0,0.89,27.61,0.0,-10
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:27:57Z,0.0,95,0,1.27,35.59,0.0,20
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:27:57Z,0.0,29,0,1.25,26.64,0.0,-1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:27:57Z,0.0,51,0,1.31,34.26,0.0,6
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:29:03Z,0.0,66,0,0.88,32.41,0.0,-8
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:29:04Z,0.0,33,0,0.9,33.88,0.0,-3
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:29:04Z,0.0,65,0,0.88,34.38,0.0,15
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:29:04Z,0.0,67,0,0.67,27.61,0.0,7
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:29:04Z,0.0,75,0,1.38,35.59,0.0,-20
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:29:04Z,0.0,28,0,1.17,26.64,0.0,-1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:29:04Z,0.0,51,0,1.37,34.28,0.0,0
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:30:10Z,0.0,77,0,0.83,32.41,0.0,11
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:30:10Z,0.0,33,0,0.88,33.88,0.0,0
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:30:10Z,0.0,65,0,1.0,34.38,0.0,0
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:30:10Z,0.0,49,0,0.66,27.61,0.0,-18
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:30:10Z,0.0,60,0,1.23,35.59,0.0,-15
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:30:10Z,0.0,26,0,1.14,26.64,0.0,-2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:30:10Z,0.0,42,0,1.52,34.44,0.0,-9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:31:17Z,0.0,61,0,0.9,32.41,0.0,-16
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:31:17Z,0.0,39,0,1.06,33.88,0.0,6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:31:17Z,0.0,70,0,1.08,34.38,0.0,5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:31:17Z,0.0,70,0,0.56,27.61,0.0,21
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:31:17Z,0.0,70,0,1.07,35.59,0.0,10
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:31:17Z,0.0,28,0,1.12,26.64,0.0,2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:31:17Z,0.0,42,0,1.07,34.45,0.0,0
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:32:24Z,0.0,71,0,0.71,32.41,0.0,10
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:32:24Z,0.0,24,0,1.24,33.88,0.0,-15
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:32:24Z,0.0,90,0,1.09,34.39,0.0,20
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:32:24Z,0.0,69,0,0.72,27.61,0.0,-1
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:32:24Z,0.0,60,0,1.05,35.59,0.0,-10
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:32:24Z,0.0,31,0,1.18,26.64,0.0,3
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:32:24Z,0.0,66,0,1.0,34.46,0.0,24
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:33:30Z,0.0,77,0,0.75,32.41,0.0,6
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:33:30Z,0.0,48,0,0.88,33.88,0.0,24
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:33:30Z,0.0,90,0,1.41,34.39,0.0,0
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:33:30Z,0.0,54,0,0.82,27.61,0.0,-15
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:33:30Z,0.0,45,0,0.87,35.59,0.0,-15
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:33:30Z,0.0,28,0,1.24,26.64,0.0,-3
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:33:30Z,0.0,36,0,1.43,34.49,0.0,-30
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:34:37Z,0.0,74,0,0.87,32.41,0.0,-3
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:34:37Z,0.0,42,0,1.28,33.88,0.0,-6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:34:37Z,0.0,70,0,1.34,34.39,0.0,-20
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:34:37Z,0.0,54,0,0.62,27.61,0.0,0
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:34:37Z,0.0,65,0,0.84,35.59,0.0,20
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:34:37Z,0.0,27,0,1.19,26.64,0.0,-1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:34:37Z,0.0,39,0,0.94,34.5,0.0,3
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:35:44Z,0.0,59,0,0.91,32.41,0.0,-15
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:35:44Z,0.0,60,0,1.1,33.88,0.0,18
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:35:44Z,0.0,95,0,1.24,34.38,0.0,25
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:35:44Z,0.0,75,0,0.57,27.61,0.0,21
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:35:44Z,0.0,50,0,1.03,35.59,0.0,-15
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:35:44Z,0.0,29,0,1.16,26.64,0.0,2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:35:44Z,0.0,24,0,1.1,34.52,0.0,-15
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:36:50Z,0.0,61,0,0.79,32.41,0.0,2
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:36:50Z,0.0,45,0,1.61,33.88,0.0,-15
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:36:50Z,0.0,45,0,1.48,34.39,0.0,-50
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:36:50Z,0.0,66,0,0.81,27.61,0.0,-9
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:36:50Z,0.0,85,0,0.98,35.59,0.0,35
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:36:50Z,0.0,26,0,1.33,26.64,0.0,-3
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:36:50Z,0.0,33,0,0,34.53,0.0,9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:37:57Z,0.0,62,0,0.68,32.41,0.0,1
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:37:57Z,0.0,39,0,1.35,33.88,0.0,-6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:37:57Z,0.0,50,0,0.97,34.39,0.0,5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:37:57Z,0.0,65,0,0.72,27.61,0.0,-1
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:37:57Z,0.0,85,0,1.07,35.59,0.0,0
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:37:57Z,0.0,27,0,1.1,26.64,0.0,1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:37:57Z,0.0,42,0,0.74,34.54,0.0,9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:39:04Z,0.0,69,0,0.81,32.41,0.0,7
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:39:04Z,0.0,33,0,0.99,33.89,0.0,-6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:39:04Z,0.0,100,0,0.83,34.39,0.0,50
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:39:04Z,0.0,63,0,0.7,27.61,0.0,-2
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:39:04Z,0.0,40,0,1.34,35.59,0.0,-45
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:39:04Z,0.0,28,0,1.16,26.64,0.0,1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:39:04Z,0.0,51,0,1.2,34.55,0.0,9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:40:10Z,0.0,73,0,0.85,32.41,0.0,4
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:40:10Z,0.0,39,0,1.26,33.9,0.0,6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:40:10Z,0.0,75,0,1.29,34.39,0.0,-25
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:40:10Z,0.0,69,0,0.69,27.61,0.0,6
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:40:10Z,0.0,85,0,1.06,35.59,0.0,45
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:40:10Z,0.0,31,0,1.24,26.64,0.0,3
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:40:10Z,0.0,54,0,1.17,34.57,0.0,3
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:41:17Z,0.0,72,0,0.82,32.41,0.0,-1
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:41:17Z,0.0,30,0,0.9,33.91,0.0,-9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:41:17Z,0.0,70,0,1.16,34.38,0.0,-5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:41:17Z,0.0,63,0,0.73,27.61,0.0,-6
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:41:17Z,0.0,75,0,1.17,35.59,0.0,-10
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:41:17Z,0.0,29,0,1.26,26.64,0.0,-2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:41:17Z,0.0,57,0,1.46,34.59,0.0,3
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:42:24Z,0.0,76,0,0.88,32.41,0.0,4
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:42:24Z,0.0,54,0,0.93,33.92,0.0,24
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:42:24Z,0.0,70,0,1.13,34.38,0.0,0
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:42:24Z,0.0,54,0,0.66,27.61,0.0,-9
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:42:24Z,0.0,65,0,1.16,35.59,0.0,-10
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:42:24Z,0.0,27,0,1.21,26.64,0.0,-2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:42:24Z,0.0,33,0,1.38,34.61,0.0,-24
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:43:31Z,0.0,60,0,0.96,32.41,0.0,-16
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:43:31Z,0.0,39,0,1.5,33.95,0.0,-15
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:43:31Z,0.0,105,0,1.4,34.39,0.0,35
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:43:31Z,0.0,73,0,0.63,27.61,0.0,19
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:43:31Z,0.0,40,0,1.06,35.59,0.0,-25
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:43:31Z,0.0,29,0,1.34,26.64,0.0,2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:43:31Z,0.0,48,0,0.92,34.62,0.0,15
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:44:37Z,0.0,80,0,0.79,32.41,0.0,20
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:44:37Z,0.0,33,0,1.12,33.96,0.0,-6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:44:37Z,0.0,75,0,1.78,34.39,0.0,-30
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:44:37Z,0.0,61,0,0.82,27.61,0.0,-12
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:44:37Z,0.0,85,0,0.69,35.59,0.0,45
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:44:37Z,0.0,32,0,1.28,26.64,0.0,3
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:44:37Z,0.0,63,0,1.29,34.64,0.0,15
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:45:44Z,0.0,80,0,0.87,32.41,0.0,0
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:45:44Z,0.0,51,0,0.98,33.98,0.0,18
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:45:44Z,0.0,50,0,1.25,34.38,0.0,-25
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:45:44Z,0.0,55,0,0.74,27.61,0.0,-6
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:45:44Z,0.0,100,0,1.26,35.59,0.0,15
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T13:45:44Z,0.0,30,0,1.36,26.64,0.0,-2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T13:45:44Z,0.0,39,0,1.51,34.66,0.0,-24
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T13:46:51Z,0.0,54,0,0.89,32.41,0.0,-26
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T13:46:51Z,0.0,42,0,1.32,34.0,0.0,-9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T13:46:51Z,0.0,70,0,0.96,34.39,0.0,20
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T13:46:51Z,0.0,75,0,0.66,27.61,0.0,20
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T13:46:51Z,0.0,65,0,1.32,35.59,0.0,-35
